,client_id,district_id,client_age,client_gender,disp_id,account_id,disp_type,card_id,card_type,days_since_card_issuance,district_name,region,num_inhabitants,num_munipalities_gt499,num_munipalities_500to1999,num_munipalities_2000to9999,num_munipalities_gt10000,num_cities,ratio_urban,average_salary,unemp_rate95,unemp_rate96,num_entrep_per1000,num_crimes95,num_crimes96,account_district_id,account_freq,account_date_opened,freq_orders,freq_order_insurance,freq_order_household,freq_order_leasing,mon_order_insurance,mon_order_household,mon_order_leasing,loan_id,loan_date,loan_amount,loan_duration,monthly_loan_payment,loan_status,recent_transaction,length_of_relationship,mon_avg_balance,freq_transaction,mon_trans_cred,mon_trans_withraw,freq_first_3years,freq_last_3years,potential_loan,risky_customer,type_of_customer
3146,3322,31,70.84,M,3322,2751,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1995-04-28,2.0,0.0,1.0,0.0,0.0,826.0,0.0,,,,,,,1,1343,38148.7557093426,289,3442.41121495327,1746.2054945054942,0,289,False,False,regular
3147,3323,74,37.83,F,3323,2752,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1996-05-15,,,,,,,,,,,,,,1,960,39792.01714285718,175,3155.581914893617,3172.3308641975327,0,175,True,False,prospect
3148,3324,26,47.7,F,3324,2753,OWNER,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,2.64,6261,26,MONTHLY,1996-02-13,2.0,0.0,1.0,0.0,0.0,6869.0,0.0,5531.0,1997-09-30,66432.0,24.0,2768.0,C,1,1052,32738.73896713613,213,11733.169999999996,5517.932867132864,0,213,False,False,regular
3149,3325,26,55.25,M,3325,2753,DISPONENT,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,2.64,6261,26,MONTHLY,1996-02-13,2.0,0.0,1.0,0.0,0.0,6869.0,0.0,5531.0,1997-09-30,66432.0,24.0,2768.0,C,1,1052,32738.73896713613,213,11733.169999999996,5517.932867132864,0,213,False,False,regular
3150,3326,57,66.01,F,3326,2754,OWNER,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3.73,3651,57,WEEKLY,1996-01-26,3.0,0.0,1.0,0.0,0.0,2882.0,0.0,5532.0,1997-05-04,335280.0,48.0,6985.0,C,1,1070,40543.76694560669,239,22518.82816901409,9067.577380952387,0,239,False,False,regular
3151,3327,20,81.5,F,3327,2755,OWNER,,,,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,2.65,1542,20,MONTHLY,1995-01-26,2.0,0.0,2.0,0.0,0.0,1883.5,0.0,,,,,,,1,1435,23087.552238806016,268,2965.345054945056,1430.0802259887014,0,268,False,False,regular
3152,3328,24,52.21,M,3328,2756,OWNER,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,1.39,5273,24,MONTHLY,1997-10-21,1.0,0.0,1.0,0.0,0.0,8702.0,0.0,,,,,,,1,436,29492.839393939383,66,10721.189999999999,8251.372222222222,0,66,True,False,prospect
3153,3329,54,57.78,M,3329,2757,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1996-05-14,1.0,0.0,1.0,0.0,0.0,2077.0,0.0,,,,,,,1,961,16501.259285714274,140,1674.1661016949154,989.6123456790124,0,140,True,False,prospect
3154,3330,54,63.71,F,3330,2757,DISPONENT,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1996-05-14,1.0,0.0,1.0,0.0,0.0,2077.0,0.0,,,,,,,1,961,16501.259285714274,140,1674.1661016949154,989.6123456790124,0,140,False,False,regular
3155,3331,70,48.89,F,3331,2758,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1993-05-19,1.0,0.0,1.0,0.0,0.0,4692.0,0.0,,,,,,,1,2052,36782.65491183872,397,3765.4972067039093,2782.977981651373,101,296,True,False,prospect
3156,3332,46,49.11,F,3332,2759,OWNER,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,1.79,2618,46,MONTHLY,1996-10-23,1.0,0.0,1.0,0.0,0.0,12692.0,0.0,,,,,,,1,799,47633.13888888886,144,13320.221538461537,10555.820253164555,0,144,True,False,prospect
3157,3333,10,69.44,F,3333,2760,OWNER,524.0,classic,7347.0,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,0.56,4316,10,MONTHLY,1997-03-14,2.0,0.0,1.0,0.0,0.0,5369.0,0.0,,,,,,,1,657,38405.34769230769,130,7708.283673469387,3910.896296296296,0,130,True,False,prospect
3158,3334,1,51.49,M,3334,2761,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-12-26,1.0,0.0,1.0,0.0,0.0,6238.0,0.0,,,,,,,1,735,25651.872727272726,121,9675.44693877551,6066.65833333333,0,121,True,False,prospect
3159,3335,11,51.88,M,3335,2762,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,19,MONTHLY,1993-03-20,3.0,0.0,1.0,0.0,0.0,6892.0,0.0,5533.0,1994-07-05,111384.0,24.0,4641.0,A,1,2112,60965.2794952682,634,17085.153211009172,8833.639903846166,212,422,True,False,prospect
3160,3336,64,67.59,F,3336,2763,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,1.6,4265,64,MONTHLY,1993-02-11,2.0,0.0,1.0,1.0,0.0,9480.0,4191.2,,,,,,,1,2149,54337.90822510826,462,17229.491304347823,11164.26258992807,134,328,True,False,prospect
3161,3337,53,66.72,M,3337,2764,OWNER,525.0,classic,7445.0,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1996-08-15,2.0,0.0,1.0,0.0,0.0,1024.0,0.0,,,,,,,1,868,51750.78888888882,180,8779.150847457626,3529.5851239669405,0,180,False,False,regular
3162,3338,69,76.09,F,3338,2765,OWNER,,,,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,4.842,7.01,124,4.842,1358,69,MONTHLY,1997-09-20,1.0,0.0,1.0,0.0,0.0,5254.0,0.0,,,,,,,1,467,20027.500000000007,64,4496.381249999999,4156.875000000001,0,64,False,False,regular
3163,3339,31,42.9,F,3339,2766,OWNER,526.0,classic,7400.0,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,3.52,1452,31,MONTHLY,1997-02-20,1.0,0.0,1.0,0.0,0.0,3498.0,0.0,,,,,,,1,679,40078.284545454546,110,3044.672881355932,2240.670588235295,0,110,True,False,prospect
3164,3340,54,42.85,M,3340,2767,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1996-03-23,3.0,1.0,1.0,0.0,1275.0,4664.0,0.0,,,,,,,1,1013,43225.13903508772,228,10007.776056338027,4011.1961783439465,0,228,False,False,regular
3165,3341,54,50.02,F,3341,2767,DISPONENT,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1996-03-23,3.0,1.0,1.0,0.0,1275.0,4664.0,0.0,,,,,,,1,1013,43225.13903508772,228,10007.776056338027,4011.1961783439465,0,228,False,False,regular
3166,3342,73,45.24,M,3342,2768,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,3.33,4433,73,MONTHLY,1993-12-20,1.0,0.0,1.0,0.0,0.0,2155.0,0.0,,,,,,,1,1837,30642.516871165637,326,2043.1817567567568,1450.3258426966306,56,270,True,False,prospect
3167,3344,42,57.28,M,3344,2770,OWNER,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,2.41,1668,42,MONTHLY,1993-12-25,3.0,1.0,1.0,0.0,494.0,494.0,0.0,,,,,,,1,1832,30190.955314533607,461,2052.332450331127,869.9129032258072,75,386,False,False,regular
3168,3345,37,77.93,F,3345,2771,OWNER,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4.46,4166,37,MONTHLY,1993-08-18,2.0,0.0,1.0,1.0,0.0,7288.0,1479.0,,,,,,,1,1961,36494.47765957447,376,10563.747692307692,5433.908130081302,88,288,False,False,regular
3169,3346,37,77.85,M,3346,2771,DISPONENT,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4.46,4166,37,MONTHLY,1993-08-18,2.0,0.0,1.0,1.0,0.0,7288.0,1479.0,,,,,,,1,1961,36494.47765957447,376,10563.747692307692,5433.908130081302,88,288,False,False,regular
3170,3347,11,82.96,M,3347,2772,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,11,MONTHLY,1996-02-24,1.0,0.0,1.0,0.0,0.0,7594.0,0.0,,,,,,,1,1041,38344.82810810809,185,5819.002439024391,3918.926213592231,0,185,False,False,regular
3171,3348,38,40.86,F,3348,2773,OWNER,527.0,junior,7305.0,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,MONTHLY,1996-06-23,4.0,1.0,1.0,0.0,36.0,3354.0,0.0,,,,,,,1,921,37416.943153527005,241,9108.412903225806,2777.5418994413394,0,241,False,False,regular
3172,3349,42,55.02,M,3349,2774,OWNER,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,2.41,1668,42,MONTHLY,1996-02-05,1.0,0.0,1.0,0.0,0.0,3628.0,0.0,,,,,,,1,1060,20562.66549707602,171,3001.1615384615384,2258.3440860215064,0,171,True,False,prospect
3173,3350,30,68.79,M,3350,2775,OWNER,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,3.38,2804,30,MONTHLY,1997-12-08,2.0,0.0,1.0,1.0,0.0,8691.0,3455.5,,,,,,,1,388,53138.193220338995,59,16920.444444444445,11678.318749999999,0,59,True,False,prospect
3174,3351,30,76.3,F,3351,2775,DISPONENT,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,3.38,2804,30,MONTHLY,1997-12-08,2.0,0.0,1.0,1.0,0.0,8691.0,3455.5,,,,,,,1,388,53138.193220338995,59,16920.444444444445,11678.318749999999,0,59,False,False,regular
3175,3352,23,99.32,M,3352,2776,OWNER,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,1.79,3198,23,MONTHLY,1997-08-10,1.0,0.0,1.0,0.0,0.0,1647.0,0.0,,,,,,,1,508,16908.19701492538,67,2674.427586206896,1625.7263157894733,0,67,False,False,regular
3176,3353,23,99.72,F,3353,2776,DISPONENT,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,1.79,3198,23,MONTHLY,1997-08-10,1.0,0.0,1.0,0.0,0.0,1647.0,0.0,,,,,,,1,508,16908.19701492538,67,2674.427586206896,1625.7263157894733,0,67,False,False,regular
3177,3354,62,75.18,F,3354,2777,OWNER,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,1.29,2906,62,MONTHLY,1996-12-25,,,,,,,,,,,,,,47,690,22204.347826086956,23,3150.0,1944.4444444444443,0,23,False,False,regular
3178,3355,38,65.96,M,3355,2778,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,7.08,2822,38,MONTHLY,1993-12-30,2.0,0.0,1.0,0.0,0.0,192.0,0.0,,,,,,,1,1827,24820.066111111148,360,7031.519672131148,3487.861344537812,67,293,False,False,regular
3179,3356,73,44.67,M,3356,2779,OWNER,528.0,classic,8079.0,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,3.33,4433,73,MONTHLY,1993-06-15,4.0,1.0,1.0,0.0,10.0,8262.0,0.0,,,,,,,1,2025,56277.56327683624,531,9332.05925925926,2983.9939393939385,130,401,False,False,regular
3180,3357,63,64.44,F,3357,2780,OWNER,529.0,classic,7595.0,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,3.79,1460,63,MONTHLY,1995-12-29,,,,,,,,,,,,,,1,1098,43098.23006134967,163,7520.8432432432455,5750.029213483143,0,163,True,False,prospect
3181,3358,16,43.22,M,3358,2781,OWNER,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1.12,1913,16,MONTHLY,1995-06-20,,,,,,,,,,,,,,1,1290,44820.95947955395,269,2431.778571428571,2750.730434782609,0,269,True,False,prospect
3182,3359,1,73.85,M,3359,2782,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1997-02-27,1.0,0.0,0.0,1.0,0.0,0.0,2602.8,,,,,,,1,672,48824.64363636358,110,13715.52978723404,9342.939682539678,0,110,False,False,regular
3183,3360,43,42.32,F,3360,2783,OWNER,530.0,classic,7447.0,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,1.72,3891,43,MONTHLY,1995-11-23,,,,,,,,,,,,,,1,1134,40259.60604651167,215,2168.2299270073,3124.5000000000014,0,215,True,False,prospect
3184,3361,40,88.26,F,3361,2784,OWNER,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6.49,6872,40,MONTHLY,1997-10-30,1.0,0.0,1.0,0.0,0.0,3307.0,0.0,,,,,,,1,427,29456.48545454544,55,3858.26,1980.1466666666665,0,55,False,False,regular
3185,3365,1,52.41,F,3365,2787,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1997-12-07,1.0,0.0,1.0,0.0,0.0,8356.0,0.0,,,,,,,1,389,39225.74098360656,61,10752.1,7371.200000000002,0,61,True,False,prospect
3186,3366,54,59.88,F,3366,2788,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1994-10-12,1.0,0.0,1.0,0.0,0.0,3803.0,0.0,,,,,,,1,1541,30079.56022304835,269,7490.913461538463,4620.78545454545,9,260,True,False,prospect
3187,3367,54,66.69,M,3367,2788,DISPONENT,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,MONTHLY,1994-10-12,1.0,0.0,1.0,0.0,0.0,3803.0,0.0,,,,,,,1,1541,30079.56022304835,269,7490.913461538463,4620.78545454545,9,260,False,False,regular
3188,3368,14,66.18,F,3368,2789,OWNER,,,,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,1.42,6295,14,MONTHLY,1994-01-01,3.0,1.0,1.0,0.0,762.0,2965.0,0.0,,,,,,,1,1825,47890.54071588371,447,6721.022480620154,2446.663522012576,75,372,False,False,regular
3189,3369,1,66.71,M,3369,2790,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-10-18,1.0,0.0,1.0,0.0,0.0,8862.0,0.0,,,,,,,1,1535,63471.53447098983,293,8100.7818965517245,4956.548022598866,7,286,True,False,prospect
3190,3370,25,99.78,M,3370,2791,OWNER,,,,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,2.47,2218,25,MONTHLY,1997-12-19,1.0,0.0,1.0,0.0,0.0,3215.0,0.0,,,,,,,1,377,17335.691111111104,45,3010.3681818181813,2071.1826086956517,0,45,False,False,regular
3191,3371,25,99.25,F,3371,2791,DISPONENT,,,,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,2.47,2218,25,MONTHLY,1997-12-19,1.0,0.0,1.0,0.0,0.0,3215.0,0.0,,,,,,,1,377,17335.691111111104,45,3010.3681818181813,2071.1826086956517,0,45,False,False,regular
3192,3372,1,48.16,M,3372,2792,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1996-08-26,1.0,0.0,1.0,0.0,0.0,2327.0,0.0,,,,,,,1,857,30975.76942675159,157,2072.1084507042256,1197.4860465116285,0,157,True,False,prospect
3193,3373,5,66.08,M,3373,2793,OWNER,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,3.85,3040,47,MONTHLY,1993-10-09,1.0,0.0,1.0,0.0,0.0,2301.0,0.0,,,,,,,1,1909,19928.412671232858,292,1813.9735537190086,1145.147368421054,50,242,True,False,prospect
3194,3374,5,58.38,F,3374,2793,DISPONENT,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,3.85,3040,47,MONTHLY,1993-10-09,1.0,0.0,1.0,0.0,0.0,2301.0,0.0,,,,,,,1,1909,19928.412671232858,292,1813.9735537190086,1145.147368421054,50,242,False,False,regular
3195,3375,74,64.15,M,3375,2794,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1996-08-08,,,,,,,,,,,,,,1,875,17595.26439393939,132,6899.639285714286,4995.251315789472,0,132,True,False,prospect
3196,3376,11,73.95,F,3376,2795,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,11,MONTHLY,1996-08-20,3.0,1.0,1.0,0.0,1869.0,1722.0,0.0,,,,,,,1,863,37546.00199004972,201,10201.066666666668,3919.197163120565,0,201,False,False,regular
3197,3377,11,80.67,M,3377,2795,DISPONENT,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,11,MONTHLY,1996-08-20,3.0,1.0,1.0,0.0,1869.0,1722.0,0.0,,,,,,,1,863,37546.00199004972,201,10201.066666666668,3919.197163120565,0,201,False,False,regular
3198,3378,5,61.69,M,3378,2796,OWNER,531.0,gold,7417.0,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,3.85,3040,5,WEEKLY,1997-12-08,2.0,0.0,1.0,0.0,0.0,3381.0,0.0,,,,,,,1,388,73430.53766233756,77,22009.437037037038,10913.06,0,77,False,False,regular
3199,3379,5,69.5,F,3379,2796,DISPONENT,,,,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,3.85,3040,5,WEEKLY,1997-12-08,2.0,0.0,1.0,0.0,0.0,3381.0,0.0,,,,,,,1,388,73430.53766233756,77,22009.437037037038,10913.06,0,77,False,False,regular
3200,3380,74,40.73,F,3380,2797,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1997-02-26,,,,,,,,,,,,,,1,673,28214.12000000004,100,9583.719148936168,7796.3811320754685,0,100,True,False,prospect
3201,3381,70,53.32,F,3381,2798,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,6.63,10108,70,MONTHLY,1994-08-24,1.0,0.0,1.0,0.0,0.0,6094.0,0.0,,,,,,,1,1590,34989.86655737706,305,10211.166071428568,5764.311917098442,13,292,True,False,prospect
3202,3382,54,64.84,M,3382,2799,OWNER,532.0,classic,7684.0,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,WEEKLY,1994-04-03,3.0,1.0,1.0,0.0,2493.0,1043.0,0.0,,,,,,,1,1733,51096.65648148159,432,16115.573239436619,7639.579310344828,66,366,False,False,regular
3203,3383,54,62.68,F,3383,2799,DISPONENT,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,1.6,18696,54,WEEKLY,1994-04-03,3.0,1.0,1.0,0.0,2493.0,1043.0,0.0,,,,,,,1,1733,51096.65648148159,432,16115.573239436619,7639.579310344828,66,366,False,False,regular
3204,3384,41,76.42,F,3384,2800,OWNER,533.0,classic,7371.0,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,3.32,5471,41,MONTHLY,1997-05-08,1.0,0.0,1.0,0.0,0.0,8740.0,0.0,,,,,,,1,602,44518.425454545424,110,10282.87380952381,5771.4558823529405,0,110,False,False,regular
3205,3385,11,94.9,F,3385,2801,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,0.45,3529,11,MONTHLY,1996-09-23,1.0,0.0,1.0,0.0,0.0,3524.0,0.0,,,,,,,1,829,33956.348305084764,118,3238.6450980392156,1772.8238805970157,0,118,False,False,regular
3206,3386,49,78.82,F,3386,2802,OWNER,,,,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1.89,2123,1,MONTHLY,1993-09-16,1.0,0.0,1.0,0.0,0.0,2412.0,0.0,,,,,,,1,1932,26071.824657534253,365,1967.4378205128212,1283.3148325358861,72,293,False,False,regular
3207,3387,58,75.39,M,3387,2803,OWNER,534.0,classic,7989.0,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,3.38,2471,58,MONTHLY,1995-12-01,1.0,0.0,0.0,1.0,0.0,0.0,1904.0,,,,,,,1,1126,60324.11822429903,214,14901.531958762887,11658.388034188032,0,214,False,False,regular
3208,3388,53,53.17,F,3388,2804,OWNER,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1996-02-22,,,,,,,,,,,,,,1,1043,38944.63937499999,160,3649.6639999999998,2567.3341176470603,0,160,True,False,prospect
3209,3389,39,51.95,F,3389,2805,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,7.34,4743,39,MONTHLY,1996-05-20,1.0,0.0,1.0,0.0,0.0,2017.0,0.0,,,,,,,1,955,16621.13541666666,144,1637.713559322034,946.1011764705883,0,144,True,False,prospect
3210,3390,53,46.1,F,3390,2806,OWNER,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,2.53,1903,53,MONTHLY,1997-06-26,1.0,0.0,1.0,0.0,0.0,5068.0,0.0,,,,,,,1,553,32058.284782608713,92,4801.819512195122,3236.505882352942,0,92,True,False,prospect
3211,3391,42,47.72,M,3391,2807,OWNER,,,,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,2.41,1668,42,MONTHLY,1996-10-04,,,,,,,,,,,,,,1,818,37297.623853210986,109,9551.268085106383,6808.019354838705,0,109,True,False,prospect
3212,3392,1,43.15,F,3392,2808,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,0.29,99107,1,MONTHLY,1994-12-18,,,,,,,,,,,,,,1,1474,49450.4542857143,140,3920.305128205128,3952.5258064516147,1,139,True,False,prospect
3213,3393,73,64.35,F,3393,2809,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,3.33,4433,73,MONTHLY,1994-12-08,2.0,0.0,1.0,0.0,0.0,1764.0,0.0,,,,,,,1,1484,31963.3070967742,310,7925.470000000001,3646.8495238095206,3,307,False,False,regular
3214,3394,66,38.47,F,3394,2810,OWNER,,,,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,3.51,2103,66,MONTHLY,1995-03-16,4.0,1.0,1.0,0.0,977.0,392.0,0.0,,,,,,,1,1386,26304.62826086956,368,5812.228712871288,2079.3857677902606,0,368,False,False,regular
3215,3395,4,56.0,M,3395,2811,OWNER,535.0,classic,7572.0,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,4.64,5892,4,MONTHLY,1996-01-02,2.0,0.0,1.0,1.0,0.0,14584.0,1980.9,,,,,,,1,1094,61565.47652173908,230,16503.99900990099,12666.514728682178,0,230,True,False,prospect
3216,3396,18,41.81,F,3396,2812,OWNER,,,,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,2.83,1910,18,MONTHLY,1996-07-05,1.0,0.0,1.0,0.0,0.0,8211.0,0.0,,,,,,,1,909,27631.56903225806,155,13128.319672131147,7930.851063829784,0,155,True,False,prospect
3217,3397,24,44.55,F,3397,2813,OWNER,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,1.39,5273,24,MONTHLY,1993-12-15,4.0,1.0,1.0,0.0,227.0,798.0,0.0,,,,,,,1,1842,25644.875659229172,493,7712.1967479674795,2514.886486486484,79,414,False,False,regular
3218,3398,24,49.28,M,3398,2813,DISPONENT,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,1.39,5273,24,MONTHLY,1993-12-15,4.0,1.0,1.0,0.0,227.0,798.0,0.0,,,,,,,1,1842,25644.875659229172,493,7712.1967479674795,2514.886486486484,79,414,False,False,regular
3219,3399,72,86.86,M,3399,2814,OWNER,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,3.8,9208,72,MONTHLY,1993-04-25,1.0,0.0,1.0,0.0,0.0,2627.0,0.0,,,,,,,1,2076,21291.717027863782,323,2370.5466165413536,1506.1621052631588,85,238,False,False,regular
3220,3402,74,66.66,F,3402,2816,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1997-05-04,2.0,0.0,1.0,0.0,0.0,3933.0,0.0,,,,,,,1,606,45091.649206349226,126,9269.467441860466,4110.975903614458,0,126,False,False,regular
3221,3403,74,61.2,M,3403,2816,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,4.75,18347,74,MONTHLY,1997-05-04,2.0,0.0,1.0,0.0,0.0,3933.0,0.0,,,,,,,1,606,45091.649206349226,126,9269.467441860466,4110.975903614458,0,126,False,False,regular
3222,3404,56,78.23,F,3404,2817,OWNER,536.0,classic,7671.0,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,4.69,3158,56,MONTHLY,1993-04-07,,,,,,,,,,,,,,1,2094,52192.96446991403,349,7432.6621428571425,4614.040191387555,98,251,False,False,regular
3223,3405,40,69.04,M,3405,2818,OWNER,537.0,classic,7760.0,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6.49,6872,40,MONTHLY,1993-07-21,2.0,0.0,1.0,1.0,0.0,8947.0,1194.0,,,,,,,1,1989,62138.403892944065,411,21421.630656934307,10387.708029197092,100,311,False,False,regular
3224,3406,40,71.47,F,3406,2818,DISPONENT,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6.49,6872,40,MONTHLY,1993-07-21,2.0,0.0,1.0,1.0,0.0,8947.0,1194.0,,,,,,,1,1989,62138.403892944065,411,21421.630656934307,10387.708029197092,100,311,False,False,regular
